Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
1,Thomas Nova,WC,FP,H,Left,P
2,Vinny Vedecci,BP,BS,H,Left,1B
4,Tater Tits,TT,BS,H,Left,C
5,Y.E. Wally,TT,WC,H,Right,P
6,Xavier Quinn Jr.,BP,,,Right,C
10,Holden Summers,1B,BS,H,Left,P
13,Reimer Gonzalez,WC,EG,H,Left,P
16,Thomas Chiggins,BP,BS,B,Right,CF
17,Haywood Jablome,BP,,,Right,RF
18,Jordan Peppers,1B,FP,H,Right,RF
20,Q Kimbrel,TT,NH,S,Left,CF
22,Snoop E. Dogg,XB,NT,B,Right,2B
24,Nate Lewis,BC,,,Right,C
28,Barney Turbo,BC,BS,H,Right,SS
29,Eric Leeder,SF,BS,B,Right,SS
32,Larry Longshot,TT,FP,H,Right,PH
33,Brian Zucchini,BC,,,Left,CF
34,Dixon Uraz,S,FP,S,Right,RF
35,Jeffrey Nolan,BP,TT,H,Right,RF
37,Artanis Jones,SM,BS,H,Left,P
39,Whitt Bass,BP,NT,H,Right,2B
41,Thaddeus Gomorrah,BC,,,Right,C
42,Viking Fishbird,1B,,,Right,2B
45,LaPrince Frye,BC,,,Right,3B
46,Jackson Sanchez,SF,TD,H,Right,P
48,Willow Briansdóttir,WC,FP,S,Right,2B
50,Blandon Brade,BP,,,Right,LF
55,Rick McLightning,BN,,,Right,RF
59,Velvet Scarlatina,1B,NT,H,Right,DH
63,Michael Ikenberry,BN,BB,B,Left,RF
65,Dakota Carolina Montana,EN,EG,H,Left,1B
66,Daniel Dove,SF,BB,H,Right,2B
67,Leonard Boyfriend,1B,NT,H,Left,P
68,Erin Pickles,WC,,,Right,2B
71,Miroslav,BC,FP,S,Right,PH
72,Bubba McCali,XB,,,Left,RF
73,Jack Alpha,BN,BB,B,Right,PH
74,Einhorn,1B,FP,S,Right,P
76,Hank Murphy,BN,BF,S,Left,P
79,Jumbo Dick,BP,,,Left,1B
