Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
13,Reimer Gonzalez,WC,BS,H,Right,SS
14,A.Z. Chapman,TT,,,Right,LF
16,Thomas Chiggins,BP,BS,B,Right,CF
20,Q Kimbrel,BN,NH,S,Right,P
32,Larry Longshot,BP,FP,S,Right,PH
36,Jericho Caulfield,WC,FP,H,Right,PH
42,Viking Fishbird,1B,NH,S,Right,P
46,Jackson Sanchez,XB,,,Right,SS
48,Willow Briansdottir,WC,,,Right,2B
49,Austin Schwartz,1B,,,Left,LF
54,Katia Wölfe,EN,EN,B,Left,RF
63,Michael Ikenberry,SM,BB,B,Left,PH
76,Hank Murphy,1B,FP,S,Right,P
77,Buttfart McPoopus,BP,WC,S,Right,C
83,Les Dee-Ache,WC,,,Right,2B
88,JR Smoove,BN,,,Right,CF
117,Harry Peritestes,1B,EG,H,Right,PH
118,Luap Renraw,1B,,,Right,3B
121,Chaz McDunnough,S,,,Right,LF
125,Triston Uzumaki,BP,BS,H,Right,CF
126,Rex Kidobi,BC,,,Left,RF
135,Lloyd Gross,XB,BS,H,Left,PH
152,Francis James Wellington IV,XB,TT,H,Right,PH
156,Owen Thirlwell,BC,,,Right,2B
159,Vigolashi Dongeroso,S,,,Left,SS
163,Rickey Tucker,XB,TD,S,Right,PH
165,Geno Scaramucci,EN,NT,B,Left,P
166,Lefty Louis,SF,FP,S,Left,P
180,Demetrios Ooga,BC,EG,S,Left,C
186,IBO Bust,1B,,,Right,2B
193,Limon Cristo,1B,TD,H,Right,PH
196,Big Nutty,WC,WC,B,Right,P
207,J.J. Guemes,1B,TT,H,Right,3B
227,Cal Lidous,SM,NH,H,Right,P
238,Ben Bramly,XB,EN,B,Right,PH
244,Caelan Rooney,EN,,,Right,SS
252,Tara Dactyl,BP,TD,H,Right,PH
270,Mason Miller,1B,1B,S,Right,P
273,Max Wasson,EN,,,Right,2B
282,Bluebird Abernathy,BC,,,Left,2B
293,Charlie Bae Jr.,BC,WC,B,Left,PH
294,Dwendle Van Hammersmith,1B,,,Right,2B
298,Jeff Dingerhitter,XB,BB,B,Right,SS
302,Jackson Takegi,1B,FP,S,Right,RF
305,Dylan Green,1B,FP,S,Right,PH
307,Garitek,EN,,,Right,C
309,Emer Bock,BN,,,Left,1B
315,Sunshine Pardue,S,,,Left,LF
326,Chaz Gorbachuck,S,,,Right,C
327,Makesiondon Kelkboom,1B,,,Right,C
334,Dwayne Stevenson,XB,,,Right,CF
335,Taiki Shuttle,WC,,,Left,CF
339,Isaac Snowbender,MH,FP,H,Left,PH
348,Chunky Dongmeister,MH,,,Left,CF
380,Lawrence Wiseman,BP,BB,B,Right,2B
383,Spitz McGregor III,HK,,,Right,3B
390,Joey McCarty,XB,BS,B,Right,PH
399,Jake Wexler,HK,,,Left,1B
472,Hefe Rojo,1B,,,Right,LF
473,Bill Bisquick,XB,,,Right,3B
474,Xerxes Dalin,BC,BF,H,Right,P
477,Abraham Lincoln,WC,EG,S,Left,2B
478,Bobo Bones,WC,WC,S,Left,P
487,dick richards,BC,BS,B,Right,2B
488,Juniped Catfish,BP,TT,H,Right,1B
492,Wallace Grommet,BC,WC,S,Right,2B
500,Orlando Champagne,BP,BS,H,Right,3B
518,Arthur Vandelay,1B,NT,H,Right,2B
533,Dr. Tuna Altuna,S,FP,S,Right,CF
539,Stubby Footman,BN,,,Right,3B
546,Cal Otter,1B,,,Left,1B
547,Red Arrow,BC,BS,H,Right,2B
555,Terry Jerry-Larry,BP,,,Right,3B
557,Monty Johnson,WC,,,Left,C
564,Nate Kondylis,XB,,,Right,C
571,Tony Ragebringer,1B,,,Right,3B
572,Johnny Johnson,XB,,,Right,SS
573,Anthony Stark,XB,,,Right,2B
577,H.E. Pennypacker,WC,,,Right,C
579,Magnus Dongfest,XB,,,Right,SS
580,Derek Tombides,EN,,,Right,2B
582,Richard Donkus IV,BP,EG,S,Left,RF
584,Eadwyn Mustafa,BP,,,Right,3B
595,Dudenstein Candyman,XB,,,Right,3B
629,J.J. Romero,BN,,,Right,2B
631,Oswald Thatendswald,TT,,,Left,2B
649,Nelson Van Halen,XB,,,Right,RF
651,Rusty Nails,XB,EG,S,Left,CF
654,Cole Schmole,BC,,,Right,3B
660,Carlos Keller,1B,,,Right,1B
675,Speedo Meter,S,TD,B,Right,SS
680,Dooper McPooperscooper,1B,,,Left,CF
681,Billy McBeans,BP,,,Right,SS
701,Sandy Zipp,EN,,,Left,CF
707,Kyle Corbett,BP,BS,B,Right,CF
716,Penny Lane,1B,FP,H,Right,P
730,Kyle Bellinger,EN,,,Left,C
739,Jeter O'Cola,BC,,,Right,SS
745,WILL THE THRILL,BN,BS,B,Right,P
762,Legend 27,1B,,,Right,C
779,Ian Sutphin,BC,,,Right,2B
781,Grand Salami,BP,,,Right,SS
786,Hunter Scott,MH,TT,H,Right,P
787,Fatih Terim,MH,TT,H,Left,P
814,Saitoo Syde,TT,,,Right,C
815,Yahtzee Pinocchio,BC,WC,B,Left,P
