Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
1,Thomas Nova,TT,,,Left,C
10,Holden Summers,BC,,,Left,2B
20,Q Kimbrel,WC,,,Right,CF
34,Dixon Uraz,WC,,,Left,RF
37,Artanis Jones,P,BS,H,Left,P
39,Commie Ohtani,P,NH,H,Right,P
48,Willow Briansdóttir,BC,,,Right,2B
65,Dakota Carolina Montana,BN,,,Right,1B
76,Hank Murphy,P,BF,S,Left,P
80,Steel Pipe Simpson,BP,,,Left,1B
81,Dick McScrotington,BC,,,Left,2B
82,Juan Diego De Las Rosas,1B,,,Right,2B
84,Henrik Omega,BP,,,Left,3B
99,Tyler Phoenix,SM,,,Right,1B
100,Merodach Baladan,P,WC,B,Right,P
104,Morris Deratt,BN,,,Left,LF
127,Blaise Bailey Finnegan III,S,,,Right,RF
130,Mongy Whumpus,1B,,,Left,C
138,Donnie Draper,S,,,Right,2B
140,Rob Patterson,EN,,,Left,CF
151,Indy Sayne,BC,,,Right,C
190,Lane Drew,BC,,,Left,LF
220,Charles Magnus,MH,,,Right,RF
226,Phil Coulson,SF,,,Left,3B
259,Mr Peggable,WC,,,Right,2B
264,Skye McDowell,WC,,,Right,2B
265,Grand Slamdalf,BP,,,Right,3B
287,Tasker Morris,BN,,,Right,SS
293,Magdalena Bae,BC,,,Left,C
298,Jeff Dingerhitter,HK,,,Left,SS
327,Makesiondon Kelkboom,WC,,,Right,C
355,Alvin and the Chipmunks The Squeakquel,BP,,,Left,C
357,Stan Mann,1B,,,Right,3B
362,Connor Morgan,BC,,,Right,3B
390,Joey McCarty,P,NH,H,Right,P
392,Haydn Werfer,P,WC,S,Left,P
443,Hess Nahstee,1B,,,Right,1B
481,Don Chalupa,P,NH,S,Right,P
516,Brick Bruiser,TT,,,Right,C
534,Bill Billiamson,1B,,,Right,CF
549,Paddy O'Connor,1B,,,Left,LF
557,Monty Johnson,WC,,,Left,C
559,Big T,TT,,,Left,SS
607,Eli Sasak,P,TT,H,Right,P
610,Francis Swagger,P,BS,H,Left,P
622,Delta Airlines,1B,,,Left,CF
639,Bingo Hammersmith,WC,,,Left,SS
675,Speedo Meter,S,,,Right,CF
776,Sierra Hightower,HK,,,Right,LF
780,Matt Taylor,BC,,,Right,CF
786,Skork Hooker,P,WC,H,Left,P
813,Tendaji Okoye,WC,,,Left,C
814,Saitoo Syde,TT,,,Right,C
1724,Hannibal Bligh,BN,EG,H,Right,PH
1733,Bonesy McSkellington,BP,,,Left,CF
1759,Che Or,P,WC,S,Right,P
1763,Dermot Mulveiny,BP,,,Right,2B
1764,Ross Ewage,BC,,,Right,1B
1776,Nicholas Fouss,SM,,,Left,C
1781,BEANS Leschnewski,BP,,,Right,CF
1786,im sleve,P,BF,H,Right,P
1788,Apple Watch,BC,,,Left,CF
1792,Simba,P,WC,S,Left,P
1797,Mike Unt,SF,,,Right,3B
1814,Maximus Os,BC,,,Left,CF
1824,Ax Finesse,TT,,,Right,C
1949,Davoin Shower-Handel,BC,,,Left,CF
1961,Gray Goose McGillicuddy,P,EG,H,Right,P
2055,Catfish Champ,EN,,,Left,CF
2206,Dirk Digglet,P,EN,S,Left,P
2207,Fik Seiko,P,NH,S,Left,P
2262,Burg McTurdBerg,SF,,,Right,2B
2327,Pope Coswi,BC,,,Left,2B
2342,Egor Kucherov,BC,,,Left,SS
2350,Bad Mulligan,P,NH,B,Left,P
2389,Gerald McCoy,WC,,,Left,2B
2397,Kuuma Kivi,S,,,Left,SS
2457,Nate Duke,BN,BB,S,Left,PH
2501,Hakuna Moncada,HK,,,Left,3B
2504,Peter Hoomanawanui,BC,,,Right,3B
2509,Big Cheech,S,,,Right,1B
2518,Sammy Scully,S,,,Left,2B
2542,Ovaltine,BC,,,Left,RF
2544,Mark Schihne,P,EG,H,Right,P
