Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
7,Tony McGooch,BN,,,Right,2B
9,Odin Luka,BN,,,Right,3B
13,Reimer Gonzalez,BN,,,Right,SS
28,Barney Turbo,BN,,,Right,SS
29,Eric Leeder,BC,,,Right,SS
36,Jericho Caulfield,BN,,,Right,2B
60,Todd Bonzalez,BN,BF,B,Right,P
61,Ronald McChimbus,BN,BB,B,Right,P
63,Michael Ikenberry,BN,BB,B,Right,C
64,Biggie Moonshota,BN,,,Right,DH
66,Daniel Dove,BC,,,Right,2B
67,Dean Wesrey,BN,,,Left,2B
68,Erin Pickles,BN,,,Right,2B
70,Nicholas Verduci,BN,,,Left,LF
77,Buttfart McPoopus,BP,,,Right,C
83,Les Dee-Ache,BN,,,Right,2B
116,Mattress Cadaire,BN,,,Right,2B
117,Harry Peritestes,BN,BS,B,Right,3B
118,Luap Renraw,BC,,,Right,3B
121,Chaz McDunnough,BN,,,Right,LF
129,Hayden McCloud,BN,BB,B,Left,P
130,Mongy Whumpus,BN,BB,B,Left,P
131,Nori Aru,BN,BB,B,Right,P
132,Carlos Brownson,BN,,,Right,C
134,Dart Ragusa,BN,BB,B,Right,1B
135,Lloyd Gross,BN,,,Left,1B
136,Tyler Gordon,BN,,,Left,1B
138,Donnie Draper,BN,,,Right,SS
140,Rob Patterson,BN,BS,B,Left,CF
141,Slapshot Brady,BN,,,Right,CF
143,Tommy Oldman,BN,,,Right,CF
144,Homer Pimpson,BN,,,Left,RF
145,Jack Meloy,BP,,,Right,RF
146,Jerry Jingles,BN,,,Right,RF
150,Connor XVX,BN,BB,B,Right,P
152,Kris Jaxon,BP,,,Left,C
154,Mac Aves,BC,,,Right,2B
156,Owen Thirlwell,BC,,,Right,2B
161,Girth Brooks,BN,,,Right,LF
172,Chad Berry,BN,,,Right,3B
180,Demetrios Ooga,BC,BB,B,Left,C
183,Valeria Lisova,BN,BB,B,Left,P
184,Henry Crowell,BN,,,Right,C
185,Antonin Periwinkle,BN,,,Left,1B
186,Ian Brandon Owen Bust,BN,,,Right,2B
191,Andrew Nova,BN,,,Left,LF
192,Javier Tootblan,BN,,,Right,LF
204,Coco Watanabe,BN,,,Right,C
208,Tommy Testudo,BN,,,Right,3B
219,Chris Orosz,BN,BB,B,Right,P
220,Charles Magnus,BP,BS,B,Right,P
228,Ozzie Baez,BN,,,Right,SS
251,Seik Golden,BC,BB,B,Right,P
252,Oscar Vinegrette,BN,BB,B,Right,P
254,Biff Studd,BN,,,Right,C
261,Walnuts Labonte,BN,,,Right,2B
262,Dirtbag Darrell,BN,,,Left,3B
263,Rapid Eagle,BN,,,Right,3B
265,Jeffy Jefferson,BN,BB,B,Right,CF
272,Jimjon Jonjim,BN,BB,B,Left,1B
295,Jocko Jones,BN,,,Right,2B
298,Jeff Dingerhitter,BN,,,Right,SS
320,Filet-Mignon Jackson,BN,BB,B,Left,P
321,Richard Saks,BN,BS,B,Right,P
333,Benjamin Baeurkemper,BN,,,Left,CF
335,Solf J. Kimblee,BN,,,Left,CF
339,Isaac Snowbender,BN,,,Right,C
342,River Ride,BN,,,Right,2B
343,Heinrich Frosch,BN,,,Left,2B
348,Chunky Dongmeister,BN,,,Left,CF
352,Filib Al'Anahar Jr.,BN,BS,B,Right,P
356,Clip Toller,BP,,,Left,1B
358,Aaron IceCream,BN,,,Right,2B
360,Goldie Jones,BN,,,Right,2B
368,Captain Bryzzo,BN,,,Left,RF
372,Daoud Mata,BN,BB,B,Right,P
381,Cue Anon,BN,,,Right,3B
409,Josh Gordon,BN,,,Left,CF
419,Takahiro Hirasawa,BC,,,Left,2B
420,Jered Bentley,BN,,,Right,3B
424,Xander Macander,BN,,,Right,DH
427,Benji Bjorn,BN,,,Right,3B
428,Bert Harris,BN,BB,B,Right,P
430,Niko Banks,BN,,,Right,DH
433,AJ McMann,BN,,,Right,DH
435,Jack Medof,BN,,,Right,DH
437,Boof Boog,BN,,,Right,DH
442,Ryan Vauhn,BN,,,Right,DH
447,Two Fingers Fernhaus,BN,,,Right,DH
448,Dednuts,BN,,,Right,DH
451,T.J. Valencia,BN,BB,B,Right,P
455,Gordan Freemon,BN,,,Right,DH
461,Overdi Fenz,BN,,,Right,SS
465,Robert Callahan,BN,,,Right,DH
727,Matt Conzo,BN,,,Right,DH
2503,Lambo Rice,BN,,,Right,DH
3326,Blake Monroe,BN,,,Right,DH
3327,Marty McSlugger,BN,,,Right,DH
3328,Silver Shore,BN,BB,B,Right,P
3340,Lump Beefbroth,BN,,,Right,DH
3341,Emile B. Beezbowl,BN,,,Right,DH
3342,John Johnson,BN,,,Right,DH
3343,Tanner Barrios,BN,,,Right,DH
3344,Dread Scott,BN,,,Right,DH
3345,Hookie McCrash,BN,,,Right,DH
3346,Rooty Duffer,BN,,,Right,DH
3347,Trolley Sato,BN,,,Right,DH
3348,Moody Maurey,BN,,,Right,DH
3349,Vorinclex Pabst,BN,,,Right,DH
3350,Frank West,BN,,,Right,DH
3351,Dingo Herrera,BN,,,Right,DH
3352,Melvin Dinger,BN,,,Right,DH
3353,Squiggly McCool,BN,,,Right,DH
3354,Grant Carmichael,BN,,,Right,DH
3355,Septimus Meritus,BN,,,Right,DH
3356,Fergus Fluoride,BN,,,Right,DH
3357,Carola Wynne,BN,,,Right,DH
3358,Shelinkel Johnson,BN,,,Right,DH
3359,Damon Rutherford,BN,BB,B,Right,P
3360,Patrick Finnegan,BN,BB,B,Right,P
3361,Korey Cluber,BN,BB,B,Right,P
3362,Drew Stephens,BN,BB,B,Right,P
3363,Raymond Jarvis,BN,BB,B,Right,P
