Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
2,Lays Nootdoot,S,BS,H,Left,1B
10,Holden Summers,1B,BS,H,Left,P
17,Haywood Jablome,BC,,,Right,RF
20,Q Kimbrel,TT,NH,S,Left,CF
22,Snoop E. Dogg,XB,NT,B,Right,2B
28,Barney Turbo,S,TD,S,Right,P
32,Larold,TT,FP,H,Right,C
33,Brian Zucchini,BC,,,Left,CF
34,Dixon Uraz,S,FP,S,Right,RF
35,Jeffrey Nolan,BP,TT,H,Right,RF
36,Jericho Caulfield,XB,FP,H,Right,2B
39,Franz Joseph Hyman Jr,BC,WC,H,Right,2B
41,Thaddeus Gomorrah,BC,,,Right,C
42,Viking Fishbird,1B,,,Right,2B
46,Jackson Sanchez,SF,TD,H,Right,P
48,Willow Briansdóttir,BC,FP,S,Right,2B
55,Rick McLightning,BN,,,Right,RF
63,Michael Ikenberry,WC,BB,B,Left,RF
65,Dakota Carolina Montana,BN,EG,H,Right,1B
66,Daniel Dove,SF,BB,H,Right,2B
68,Erin Pickles,WC,,,Right,2B
71,Miroslav,BC,FP,S,Right,PH
72,Bubba McCali,XB,,,Left,RF
73,Jack Alpha,BN,BB,B,Right,PH
74,Einhorn,1B,FP,S,Right,P
76,Hank Murphy,BN,BF,S,Left,P
78,Crimson Chin,HK,FP,S,Right,LF
79,Jumbo Dick,BP,,,Left,1B
84,Henrik Omega,BP,FP,S,Left,3B
89,Gottlieb Giannopolous,EN,BF,S,Right,RF
90,Bob Robb,S,EG,H,Left,RF
91,John Johnson Jr.,TT,BF,H,Right,3B
92,Dick Woolridge,BP,BS,B,Right,P
93,Mackin Tosh,XB,,,Right,LF
99,Tyler Phoenix,SM,,,Right,1B
100,Merodach Baladan,1B,WC,B,Right,2B
103,Mason Spurs,S,EG,S,Left,P
104,Morris Deratt,BN,,,Left,LF
106,Sevag Vapor,BC,,,Right,CF
108,Chavo Delocho,BC,BS,S,Left,C
109,Derek Bongiovanni,BP,FP,B,Right,P
112,Willoughby Hoose,BC,TT,H,Left,P
113,Kevin Arianna,HK,TD,S,Left,C
114,Rocco Rudnikov,HK,BF,B,Right,1B
116,Mattress,BC,FP,S,Right,3B
117,Harry Peritestes,1B,EG,H,Right,PH
119,Ola Gjeilo,1B,TT,H,Right,SS
122,Riles McGiles,BC,,,Left,LF
129,Hayden McCloud,XB,WC,S,Left,C
131,Nori Aru,1B,NT,S,Right,P
132,Carlos,TT,BS,H,Left,C
134,Dart Ragusa,MH,FP,H,Right,P
135,Lloyd Gross,BC,BS,H,Left,SS
144,Homer Pimpson,WC,,,Left,RF
146,Jerry Jingles,BP,BS,H,Right,P
149,petra sabor,WC,WC,H,Right,P
151,Indy Sayne,BC,,,Right,C
152,Copenhagen Black,WC,TT,H,Left,P
153,Damien Anderson,1B,SF,S,Left,1B
160,Zum Saparilla,1B,,,Left,SS
161,Girth Brooks,BN,,,Right,LF
162,Whit Merto,BC,BB,S,Right,RF
163,Rickey Tucker,BP,FP,H,Left,PH
165,Geno Scaramucci,BP,NT,B,Left,P
166,Lefty Louis,SF,FP,S,Left,P
170,Aych Imtiyaz,BC,TD,H,Right,2B
176,Fernando Cruz,BP,BF,B,Right,LF
178,Hannah Outlaw,BN,,,Left,CF
180,Demetrios Ooga,BC,BS,S,Left,C
183,Egirl Jimenez,BC,WC,S,Left,RF
184,Henry Crowell,WC,EN,S,Right,C
186,IBO Bust,1B,,,Right,2B
187,Alex Peters,SM,,,Right,SS
189,Jeffrey LaVert,BC,FP,H,Left,CF
190,Lane Drew,BC,NH,S,Left,SS
194,Joe Watson,WC,TD,S,Right,CF
195,Swing N. Miss,1B,FP,S,Right,P
198,Icna Comit,S,EN,S,Left,P
203,Bradle Beamen,XB,TT,H,Right,C
205,Patrick Doyle,TT,TT,S,Right,C
207,J.J. Guemes,HK,TT,H,Right,3B
212,Mike Hawk,BN,BS,B,Right,P
213,Jack Marnette,1B,,,Right,LF
227,Cal,SM,NH,H,Right,PH
230,Mike Oxlong,XB,,,Right,LF
233,Johnny Dickshot,BP,EG,S,Right,3B
235,J.E. Wilkins,S,TD,H,Left,P
238,Ben Bramly,BC,EN,B,Right,RF
241,Jay Money,HK,WC,H,Right,1B
249,Tequila Sunrise,1B,EG,S,Left,LF
251,Seik Golden,WC,EG,B,Left,3B
252,Tara Dactyl,SF,TD,S,Right,C
255,S. Jay Cutler,WC,WC,B,Left,C
256,Threefinger Jansen lll,WC,EG,H,Left,P
257,Hingle McCringleberry,EN,,,Left,1B
258,Ty Palmatier,BP,BS,B,Right,P
259,Layzer Gunn,XB,EG,S,Right,2B
262,Dirtbag Darrell,SM,EG,S,Left,PH
264,Skye McDowell,WC,WC,S,Right,LF
265,Mecha Vulfzilla,BP,EG,H,Left,P
268,Jefferson Saelflex,1B,EN,B,Left,CF
270,Ferda Bois,SF,BS,B,Right,P
271,Assassin Xekutioner,XB,1B,S,Left,C
275,Richard Northstar,WC,TD,S,Right,PH
278,Dominus Nominus,1B,BS,B,Right,LF
282,Jayson Burdwell,1B,WC,B,Left,P
284,Hudson Hildebrandt,SM,TT,H,Left,P
289,Conor Sexton,BP,BS,B,Left,1B
290,Miguel Snow,BP,,,Right,1B
293,Charlie Bae,BN,TD,S,Right,PH
296,Chuck McCluster,XB,BS,H,Right,P
298,Jeff Dingerhitter,HK,BB,B,Left,SS
301,Joe Pidgeon,WC,WC,S,Right,CF
305,Dylan Green,SM,FP,H,Right,RF
314,Lance Lummox,BN,,,Right,SS
321,Richard Saks,SM,BS,H,Right,P
323,C.J. Yantzi,SF,,,Right,C
324,Caleb Aiken,BC,,,Right,C
326,Arm N. Hammer,S,WC,H,Right,P
327,Makesiondon Kelkboom,WC,,,Right,C
329,Drew Savage,BC,EG,S,Right,2B
331,Keyo,SM,NH,S,Left,PH
335,Yukino Bijin,WC,,,Left,CF
339,Isaac Snowbender,HK,1B,S,Left,C
342,Pull Ganger,HK,NH,S,Left,LF
343,Jolene Juniper,1B,EN,S,Left,2B
