Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
2,Vinny Vedecci,BP,,,Left,1B
5,Y.E. Wally,P,WC,H,Right,P
14,Baba Ganoosh,TT,,,Right,LF
20,Q Kimbrel,TT,,,Left,CF
35,Jeffrey Nolan,BP,,,Right,RF
65,Dakota Carolina Montana,EN,,,Left,1B
66,Daniel Dove,SF,,,Right,2B
67,Leonard Boyfriend,P,NT,H,Left,P
79,Jumbo Dick,BP,,,Left,1B
80,Steel Pipe Simpson,BP,,,Left,1B
81,Dick McScrotington,BC,,,Left,2B
82,Juan Diego De Las Rosas,1B,,,Right,2B
84,Henrik Omega,BP,,,Left,3B
92,Dick Woolridge,P,BS,B,Right,P
93,Mackin Tosh,XB,,,Right,LF
99,Tyler Phoenix,SM,,,Right,1B
100,Merodach Baladan,1B,,,Right,2B
104,Morris Deratt,BN,,,Left,LF
106,Sevag Vapor,BC,,,Right,CF
135,Lloyd Gross,BC,,,Left,SS
146,Jerry Jingles,P,BS,H,Right,P
149,"Carl ""The Ace"" Kennedy",P,WC,S,Right,P
153,Damien Anderson,1B,,,Right,1B
161,Girth Brooks,BN,,,Right,LF
168,Bo-Horse Jackman,BN,,,Right,C
170,Aych Imtiyaz,BC,,,Right,2B
178,Hannah Outlaw,BN,,,Left,CF
183,Egirl Jimenez,BC,,,Left,RF
186,IBO Bust,1B,,,Right,2B
198,Icna Comit,P,EN,S,Left,P
203,Bradle Beamen,XB,,,Right,C
204,Coco Watanabe,1B,,,Right,C
205,Patrick Doyle,BP,,,Right,C
230,Mike Oxlong,XB,,,Right,LF
264,Skye McDowell,WC,,,Right,LF
265,Mecha Vulfzilla,P,EG,H,Left,P
272,Queue Jay,WC,,,Left,1B
275,Richard Northstar,P,TT,S,Left,P
278,Dominus Nominus,1B,,,Right,LF
287,KC Bats,BP,,,Right,C
290,Miguel Snow,MH,,,Right,1B
293,Charlie Bae,BC,,,Left,2B
295,Jocko Jones,BN,,,Right,2B
298,Jeff Dingerhitter,HK,,,Left,SS
301,Joe Pidgeon,WC,,,Right,CF
324,Caleb Aiken,BC,,,Right,C
329,Drew Savage,BC,,,Right,2B
331,Bill O'Brien,SM,NH,S,Left,PH
336,Darth Vader,P,FP,S,Right,P
337,Andrew Peters,P,BS,H,Left,P
340,Picov Andropov,XB,,,Left,C
355,Chuck Tingle,P,NT,H,Left,P
357,Stan Mann,1B,,,Right,1B
360,Goldie Jones,WC,,,Right,2B
369,Grimm Carp,BP,,,Right,RF
379,Gimpy Schlempteen 32,1B,,,Left,C
381,Cue Anon,1B,,,Right,3B
386,Babatunde Oladotun,BP,,,Right,1B
416,Dallas Houston,BP,,,Right,1B
474,Zoey Dalin,SF,BF,H,Left,PH
481,Don Chalupa,P,NH,H,Right,P
485,Francis X. Clampazzo,SM,,,Right,2B
487,cocl,BC,,,Left,CF
488,Juni Panda,SF,,,Left,1B
502,Johnnie Twofingers,1B,,,Right,3B
516,Blackbean Burrito,MH,,,Right,C
525,Cam'ron Simmons,1B,,,Right,2B
529,Kyle Mullins,SF,,,Left,2B
545,Randy Poovey,1B,,,Left,1B
546,Cal Otter,1B,,,Left,1B
553,Alexander Hamilton II,1B,,,Left,SS
557,Monty Johnson,WC,,,Left,C
570,Deku Matsui,BC,,,Right,C
582,Zephraim Donkus,S,,,Left,RF
605,Sini Alexander,P,WC,H,Right,P
606,Homer Nocker,BC,,,Right,C
614,Joe Nastasi,WC,,,Right,C
620,Edward Duncan,BP,,,Right,RF
640,Slow Low,BC,,,Right,2B
649,Nelson Van Halen,HK,,,Right,RF
650,Chody Chody,TT,,,Left,CF
657,Pingu Finn,1B,,,Right,SS
662,Joey Wheeler,TT,,,Right,2B
671,Heechul Kim,BN,,,Left,2B
672,Clarinet Clarinet,BC,,,Left,1B
686,Julio Escobar,MH,,,Right,SS
702,Jacky Wacky,S,,,Right,2B
708,Judge Reinhold,P,TD,H,Left,P
720,Dick Pole,MH,,,Right,C
723,Vinny Vega,SF,,,Right,CF
728,Jeremy Carolina,XB,,,Right,2B
730,Kyle Bellinger,BC,,,Left,C
745,WILL THE THRILL,SF,EG,S,Left,PH
755,Rake Inthelake,WC,,,Left,3B
758,Warren Andrews,P,EG,H,Right,P
770,Dottie,SF,,,Left,C
771,Lee Allen Ripley,P,FP,H,Left,P
772,Mike Fruitstand,P,EG,S,Right,P
776,Anakin Kendrick,P,BS,S,Right,P
779,Primal Cookie,BC,,,Right,2B
781,Grand Salami,BP,,,Right,SS
784,Red Fox,BC,,,Right,SS
786,Hunter Scott CCCXXVII,P,TD,H,Left,P
788,JZ,P,WC,S,Right,P
