Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
258,Tyler Palmatier,SM,NT,H,Right,P
275,Richard Northstar,BP,TT,S,Left,P
345,Junior Longuys,1B,FP,H,Left,P
361,Matt Himynamis,EN,TD,S,Right,P
468,Chadimir Guerrero Jr.,BC,,,Right,2B
470,Blue Duck,TT,,,Right,C
472,Hefe Rojo,1B,,,Right,LF
473,Bill Bisquick,XB,,,Right,3B
474,Xerxes Dalin,BC,BF,H,Right,P
475,Rage Cagemeister,BC,,,Right,SS
476,Eddie Swingstyle,EN,,,Right,SS
477,Abraham Lincoln,WC,EG,S,Left,2B
478,Bobo Bones,WC,WC,S,Left,P
479,Revan Skywalker,1B,TD,S,Right,2B
480,Captain Harry C Legs,1B,,,Left,2B
481,Jordan Lamas,BC,NH,H,Right,P
482,Oil Can Titcomb,XB,,,Right,1B
483,Blose Blerblanblez,BC,,,Right,3B
485,Francois Onime,WC,TD,H,Right,2B
486,Gonzo Alonzo,BP,,,Right,SS
487,Dick Richards,BC,BS,B,Right,2B
488,Major Catfish,BP,TT,H,Right,1B
489,MikeTrout ShoheiOhtani,S,,,Left,CF
490,Zelk Antilles,1B,NT,H,Right,3B
491,Harry Paratesstykals,S,,,Right,CF
492,Wallace Grommet,BC,WC,S,Right,2B
493,Mutton Happleburth,BP,,,Left,3B
494,Dee Snutts,WC,,,Left,3B
495,Oral Nanny,MH,BS,H,Right,P
496,Mike Hunt,BC,EG,H,Right,P
497,LisaLisa LisaLisa,BC,,,Right,SS
498,TJ McConnell,MH,,,Right,CF
499,Dixie Normous Jr.,EN,,,Right,3B
500,Orlando Champagne,BP,BS,H,Right,3B
501,Fuzzy Spit,XB,,,Right,3B
502,Johnnie Twofingers,XB,TT,H,Right,3B
504,Joe McQueen,XB,,,Right,3B
505,Poopio Cartez,XB,,,Left,RF
506,Kanye East,XB,,,Right,1B
507,Talladega Knight,BP,,,Right,3B
509,R.K. Maroon,1B,,,Right,3B
510,Ray Dingerz,1B,,,Right,LF
511,Miles Huh,XB,,,Right,SS
513,Slacker JonnyHustle,BP,FP,H,Right,SS
514,Red Lobsterologist,EN,EN,B,Right,2B
515,Elwood Blues,BP,,,Right,C
516,Blackbean Burrito,1B,EG,H,Right,C
517,Ryan Tyburn,1B,NH,H,Right,P
518,Arthur Vandelay,1B,NT,H,Right,2B
519,Don El Patron,XB,,,Right,SS
520,Iama Human,MH,BB,B,Right,CF
521,Jon Jay's Booty,1B,,,Left,CF
522,Good Doggo,BC,EG,S,Right,2B
523,Luke Admadik,1B,,,Left,SS
524,Lawless Gomez,WC,NH,H,Right,P
525,Cam'ron West,1B,,,Right,2B
526,Holden MaGroin,1B,,,Right,SS
529,Wheeler Walker Jr.,XB,EG,S,Right,2B
530,Ping Pong,MH,,,Left,1B
531,Devaunte Rider,S,,,Right,SS
533,Dr. Tuna Altuna,S,FP,S,Right,CF
534,Roger Over,WC,,,Right,RF
535,Donkey Kong,BC,BS,B,Left,P
536,Dingleberry McHotsauce,BP,,,Left,3B
537,Dale Gale,WC,,,Right,2B
538,Reuben Sand-Witch,BP,,,Left,1B
539,Stubby Footman,BN,,,Right,3B
540,Cockus Mclong,S,,,Right,CF
541,Dookie Stane,1B,EG,S,Left,SS
543,Finn Elvis,S,,,Right,2B
544,Threepointsix Roentgen,S,,,Left,2B
545,Randy Poovey,1B,,,Left,1B
546,Cal Otter,1B,,,Left,1B
547,Red Arrow,BC,BS,H,Right,2B
549,Paddy O'Connor,BC,TT,H,Left,SS
550,Clapper Cheeks,BC,,,Left,2B
552,Mike Dexter,S,BB,B,Right,2B
553,Joshua Jones,BP,EG,H,Left,C
554,Trey Womancini,1B,,,Right,3B
555,Terry Jerry-Larry,BP,,,Right,3B
556,Millistingo Ansherwaras,S,,,Right,2B
557,Monty Johnson,WC,,,Left,C
558,Star Burns,BP,EG,B,Right,C
559,Trevor Mouseman,BC,,,Right,SS
560,Napoleon Shortsleeve,XB,BB,H,Left,SS
561,Larry Bigawls,XB,,,Right,CF
562,Rotticus Scott,XB,BF,B,Right,P
563,Fizzber Doormat,XB,,,Left,2B
564,Nate Kondylis,XB,,,Right,C
565,Taco Sanchez,S,,,Right,2B
567,Tucker Doubt,BN,,,Left,LF
570,Deku Matsui,BP,,,Right,C
571,Tony Ragebringer,1B,,,Right,3B
572,Johnny Johnson,XB,,,Right,SS
573,Anthony Stark,XB,,,Right,2B
574,Phoenix Wright,TT,,,Right,C
577,H.E. Pennypacker,WC,,,Right,C
578,Ruiz Nomad,EN,,,Right,3B
579,Magnus Dongfest,XB,,,Right,SS
580,Derek Tombides,EN,,,Right,2B
582,Richard Donkus IV,BP,EG,S,Left,RF
583,Roland Kholin,1B,NH,B,Left,CF
584,Eadwyn Mustafa,BP,,,Right,3B
585,Thatisno Pinettar,SM,WC,S,Left,P
586,Sniffer Pownes,BP,,,Right,C
587,Ichabod Crane Weiner IV,XB,,,Right,3B
588,Willie Mo Penis,MH,,,Right,RF
589,Farch Assterfield,WC,,,Right,2B
590,Buttington Plugsworth,BC,,,Right,C
592,D'Pez Poopsie,S,,,Left,3B
593,Austin Otterson,S,,,Right,3B
594,Deej Gambino,WC,,,Right,3B
595,Dudenstein Candyman,XB,,,Right,3B
596,Poop McGee,XB,BS,H,Left,3B
597,Charpasm Chim,XB,SF,H,Left,RF
599,P'quilla Porgsby,XB,,,Right,LF
600,Johnny Hendrix,SM,BS,B,Right,P
602,Duke Silver,WC,,,Right,C
604,Callie Braden,MH,BS,H,Left,P
605,Sini Alexander,1B,WC,H,Right,P
606,Homer Nocker,1B,EG,S,Right,C
607,Eli Sasak,BN,,,Right,2B
608,Jimmy Doolittle,XB,,,Right,3B
609,Roy Hobbs,1B,,,Right,LF
610,Francis Swagger,MH,BS,H,Left,P
611,Tom West,SM,WC,H,Right,P
612,Barry McKockiner,BN,BS,H,Left,C
613,Senior Poopfeast,WC,,,Right,C
614,Joe Nastasi,WC,,,Right,C
616,Christian King,BP,,,Right,2B
617,D'Lo Brown,WC,,,Left,2B
618,Finley Mulligan,1B,,,Right,2B
619,Dingus Dongus,S,,,Right,3B
620,Edward Duncan,TT,BB,B,Right,RF
622,Delta Airlines,1B,,,Left,CF
623,Thelonius Junk,1B,,,Left,CF
624,Geoff Swrd,SM,BF,H,Right,P
628,John Lindros,EN,,,Left,1B
629,J.J. Romero,BN,,,Right,2B
630,Prince Fuzzdong,WC,,,Left,2B
631,Oswald Thatendswald,TT,,,Left,2B
636,Yolo Hernandez,WC,TT,H,Right,P
638,Sablo Panchez,BC,,,Right,SS
639,Bingo Hammersmith,WC,,,Left,SS
640,Caleb Craven,BC,,,Right,2B
642,Rod Stewart,1B,,,Left,1B
643,Max Hammersmith,MH,,,Right,C
644,Rhys Wilson,EN,,,Left,C
645,Sir Ebe Rau-Paulsy,EN,,,Left,LF
646,Aaron Burr,BN,TT,H,Right,P
647,Walter Yeller Weller,BN,,,Left,3B
648,Randy Townsend,MH,,,Right,2B
649,Nelson Van Halen,XB,,,Right,RF
650,Chody McCarty,EN,,,Left,CF
651,Rusty Nails,XB,EG,S,Left,CF
653,Jobert Maclin,SM,BS,B,Right,P
654,Cole Schmole,BC,,,Right,3B
656,Maxwell Planck,WC,EG,B,Right,P
657,Phuc N Twat,XB,TT,S,Right,C
658,Qwerty Jenkins,BP,,,Left,1B
659,Johnny Brujo,BP,,,Left,1B
660,Carlos Keller,1B,,,Right,1B
661,Lincoln Lincoln,WC,,,Right,2B
662,Joey Wheeler,BP,BS,B,Right,2B
663,Nico Bico,TT,TD,S,Left,SS
664,Orville Pigdicker,WC,,,Right,3B
665,Bench Warmer,XB,BS,H,Right,RF
667,Cavendish Cannon,XB,,,Left,CF
668,Sammy SoSheesh,BP,,,Right,LF
