Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
2,Vinny Vedecci,BP,,,Left,1B
3,Syd Kidd,BN,EG,B,Left,P
14,Baba Ganoosh,TT,,,Right,LF
33,Brian Zucchini,BC,,,Left,CF
42,Viking Fishbird,1B,NH,S,Right,P
49,Austin Schwartz,1B,,,Left,LF
74,Einhorn,SF,TT,H,Right,P
75,Garrett Evans,BC,BS,B,Right,P
76,Hank Murphy,1B,BS,S,Right,P
80,Steel Pipe Simpson,BP,,,Left,1B
81,Dick McScrotington,BC,,,Left,2B
82,Juan Diego De Las Rosas,1B,,,Right,2B
84,Henrik Omega,BP,,,Left,3B
90,Bob Robb,S,,,Left,RF
108,Sam Wood,BC,,,Left,C
109,Derek Bongiovanni,1B,FP,B,Right,P
112,Willoughby Hoose,BC,TT,H,Left,P
114,Rocco Rudnikov,HK,,,Right,C
117,Harry Peritestes,1B,EG,H,Right,PH
118,Luap Renraw,1B,,,Right,3B
119,Ola Gjeilo,1B,,,Right,SS
122,Riles McGiles,EN,,,Right,LF
125,Triston Uzumaki,BP,,,Right,CF
126,Rex Kidobi,BC,,,Left,RF
128,Ethan Franklin,1B,,,Right,RF
129,Hayden McCloud,XB,,,Left,C
130,Mongy Whumpus,1B,TD,H,Left,P
131,Nori Aru,1B,,,Left,RF
132,Carlos,WC,,,Left,C
134,Dart Ragusa,TT,,,Right,1B
135,Lloyd Gross,XB,BS,H,Left,PH
137,Batter Buckland,S,,,Right,2B
138,Donnie Draper,S,,,Right,SS
144,Homer Pimpson,WC,,,Left,RF
146,Jerry Jingles,BP,,,Right,RF
148,Chipper Dipper,MH,NT,B,Right,P
149,Azathoth,WC,,,Left,C
152,Maverick Jaxon Gambler,XB,BS,B,Right,P
160,Zum Saparilla,1B,,,Left,SS
161,Girth Brooks,BN,,,Right,LF
162,Whit Merto,BC,,,Right,RF
169,Todd Bonzalez II,BN,,,Left,1B
176,Fernando Cruz,BP,,,Right,LF
193,Limon Cristo,SM,TD,S,Left,P
206,Gil Metz,XB,,,Left,2B
210,Chris P. Bacon,BC,,,Right,SS
233,Jenny Vagshot,S,EG,S,Right,P
241,Jay Money,HK,,,Right,1B
252,Tara Dactyl,SF,TD,S,Right,P
258,Ty Palmatier,SM,NT,H,Right,P
259,Layzer Gunn,BP,,,Right,2B
265,Mecha Vulfzilla,BC,,,Left,CF
268,Jeff Steelflex,1B,TT,B,Left,P
271,Assassin Xekutioner,XB,,,Left,C
272,Queue Jay,WC,,,Left,1B
275,Richard Northstar,1B,TT,S,Left,P
307,Garitek,BC,,,Right,C
308,Moose McCracken,BC,,,Right,C
310,Jameson Poe,BP,NT,H,Right,P
314,Lance Lummox,BN,,,Right,SS
324,Caleb Aiken,BC,,,Right,C
329,Drew Savage,BC,,,Right,2B
331,Keyo,BC,NH,S,Right,PH
332,Dixie Normos,S,,,Right,LF
342,River Ride,BC,,,Left,LF
344,Mongster Mash,1B,,,Right,3B
354,Jack Jackie Jackson,MH,,,Right,C
361,Matt Himynamis,WC,FP,S,Right,P
389,Peter Peckershine,BC,,,Right,RF
390,Joey McCarty,MH,NH,H,Right,P
391,Maxelia Gray,MH,BS,S,Right,P
399,Jake Wexler,HK,,,Left,1B
401,Iris Solstice,BP,,,Right,2B
406,Catfish O'Acid,BC,,,Right,SS
418,Anthony Richards,SM,,,Right,C
425,Lord Azula,XB,,,Left,1B
479,Revan Skywalker,1B,,,Right,2B
487,cocl,BC,EG,B,Right,P
492,Wallace Grommet,BC,,,Right,2B
501,Fuzzy Spit,XB,,,Right,3B
510,Ray Dingerz,1B,,,Right,LF
517,Ryan Tyburn,1B,NH,H,Right,P
518,Arthur Vandelay,HK,FP,S,Right,P
525,Cam'ron,1B,,,Right,2B
540,Cockus Mclong,BC,,,Right,CF
547,Red Arrow,BC,,,Right,2B
558,Star Burns,BP,,,Right,C
559,Trevor Mouseman,BC,,,Right,SS
582,Wee Laddy Donkus,S,,,Left,RF
602,Duke Silver,WC,,,Right,C
606,Homer Nocker,SF,,,Right,C
614,Joe Nastasi,WC,,,Right,C
620,Edward Duncan,BP,,,Right,RF
638,Sablo Panchez,SM,,,Right,SS
644,Rhys Wilson,EN,,,Left,C
647,Walter Yeller Weller,BN,,,Left,3B
651,Rusty Nails,SM,NT,S,Left,P
654,Cole Schmole,BC,,,Right,3B
662,Joey Wheeler,MH,,,Left,2B
671,Heechul Kim,BN,,,Left,2B
672,Clarinet Clarinet,BC,,,Left,1B
683,Kris Kringle,1B,,,Right,LF
697,Alaric Davis,SM,,,Left,SS
700,Edward Freeman,BC,,,Left,CF
701,Sandy Zipp,EN,,,Left,CF
703,Emerson Austin,BP,,,Right,3B
705,Viktor Patterson,1B,,,Right,3B
708,Judge Reinhold,MH,TD,H,Left,P
716,Kurt Anger,1B,FP,H,Right,PH
730,Kyle Bellinger,BC,,,Left,C
738,Johññy Coppolella,BC,,,Right,SS
739,Jeter O'Cola,BC,,,Right,SS
743,Festus Ezeli,1B,,,Right,2B
745,WILL THE THRILL,MH,EG,H,Left,PH
746,Michael Scarn,1B,,,Left,CF
755,Rake Inthelake,WC,,,Left,3B
770,Dottie,MH,,,Left,C
772,Mike Fruitstand,BC,,,Right,LF
774,Amper Sand,BP,,,Right,RF
776,Anakin Kendrick,HK,BS,H,Right,PH
777,Jaeger Ward,BP,BS,B,Right,P
778,Tyler Pylon,1B,,,Left,CF
779,Primal Cookie,BC,,,Right,2B
782,Mike Hampton,TT,,,Right,3B
783,Pete Wheeler,XB,,,Right,C
784,Red Fox,BC,,,Right,SS
814,Saitoo Syde,TT,,,Right,C
1695,Jin Yang,1B,WC,B,Right,P
1698,Jonny Mac,S,,,Right,3B
1699,Pork Torkleton,BP,,,Right,C
1700,KlentakPay TheFuckingTax,WC,,,Right,2B
1719,Moby Dick,BN,WC,H,Left,P
1722,James Jameson LXIX,1B,,,Left,CF
1724,Hannibal Bligh,BN,,,Right,3B
1729,Cali Guerensk,EN,,,Right,3B
1734,Streetlamp LeMoose,EN,,,Right,2B
1737,Slappy McBatty,BN,,,Right,2B
1759,Che Or,BC,WC,S,Right,P
1771,Pierre to the Throne,BC,,,Left,CF
1772,"Adrian ""Pudge"" Young",MH,,,Right,1B
1774,Monica M. Clinton,WC,,,Left,RF
1776,Nicholas Fouss,S,,,Left,CF
1778,Tommy Tightpants,BP,,,Right,SS
1781,Dirk Leschnewski,BP,,,Right,CF
1788,Apple Watch,BC,,,Left,CF
1798,Pedro Cerrano-Spaz,S,,,Left,2B
1799,Alternate Site,XB,,,Right,2B
1800,Kirby Birch,WC,,,Right,LF
1810,Jason Varitek,SM,,,Right,C
1813,Freddie Huff,WC,,,Right,3B
1814,Mo Jungo,XB,,,Right,C
1818,Tabasco Greensauce,WC,SF,B,Right,P
1832,Videl Valor,BP,,,Right,1B
1834,Bob Kelso,WC,BS,H,Right,P
1841,Nick Willis Jr.,TT,BS,H,Left,P
1942,Hero Brine,BP,,,Right,SS
1949,Davoin Shower-Handel,BC,,,Left,CF
1951,Turnip Stonk,XB,,,Left,1B
1953,Dan Gerzone,1B,BS,B,Right,P
1960,Aidan Myers,BP,,,Right,C
1963,Pete Parker,XB,,,Right,SS
2207,Fik Seiko,WC,EG,B,Left,P
