Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
220,Charles Magnus,P,BS,S,Right,P
367,Buzz Schwinghammer,BP,,,Right,CF
567,Tucker Doubt,SF,FP,B,Left,LF
2216,Zyrok Young,XB,,,Right,SS
2327,Pope Coswi,BC,EG,S,Left,2B
2498,Mars Bars,P,EN,B,Right,P
2544,Mark Schihne,HK,EG,H,Right,P
2593,Walter Ulysses,P,FP,H,Left,P
2651,Mack MacMack,EN,,,Left,2B
2954,Jimbo Wellington III,P,BS,S,Right,P
2965,Randall Peppers,BP,,,Right,3B
2976,Junior Antonius,XB,,,Right,RF
2977,Dolphin Dingers,BN,,,Right,DH
2978,Corva Johnson,XB,,,Right,SS
2981,Maverick Madera,S,,,Left,CF
2982,Broon Lurkst,S,,,Right,3B
2983,Liru Wolf,BN,,,Right,3B
2986,Zach Le,P,BF,H,Right,P
2987,Kyogo Jota,S,,,Right,1B
2988,AJ Kushner,XB,,,Left,RF
2989,Serengeti Fingers,P,WC,S,Right,P
2990,Finnegan Craigellachie,1B,SF,S,Right,SS
2991,Tanzig Nordic,P,FP,S,Right,P
2992,Butch Sterling,EN,,,Right,CF
2993,Chase SakOfDonuts,BN,,,Right,DH
2994,Gavrilo Principle,P,BS,H,Right,P
2995,Dickle Fingerford,MH,,,Right,SS
2996,Chico Pappas,XB,,,Left,RF
2997,Ichiro Rose,P,WC,H,Right,P
2998,Keita Matsukawa,P,WC,H,Left,P
2999,Rex McStrange,BP,,,Left,C
3000,Cornbread House,MH,,,Left,1B
3001,Chungus McApplebees Horchata Torx,MH,,,Right,LF
3002,Shag McBenny,BP,,,Right,SS
3003,Tacitus Kilgore,EN,,,Right,LF
3004,Baberaham Lincoln,P,NH,S,Right,P
3005,Murphy Brisslefields,BP,,,Right,3B
3006,Not Gaca,WC,,,Left,3B
3007,Carmelo Anthony,BP,,,Right,SS
3008,Joan Wilkes Booth,EN,,,Right,C
3009,CJ Colt,SM,,,Left,3B
3011,Marlboro Jesus,WC,,,Right,RF
3012,Erling De La Cruz,BC,,,Right,SS
3013,Total Dial,BC,,,Right,RF
3016,Copernicus Hel,P,NH,H,Right,P
3017,Jordan Kurdi,MH,,,Left,LF
3018,"Fin ""Shark"" Maddox",WC,,,Right,1B
3020,Homer Pimpson II,BP,,,Right,RF
3021,Jason Sensation,BC,,,Right,CF
3022,Clayton Bigsby,XB,,,Left,SS
3023,Duke Houston,BP,,,Right,C
3024,Sigma,P,BS,S,Right,P
3025,Acuña Matata,BP,,,Right,C
3026,John Applebees,XB,,,Left,RF
3028,Dan Candoit,P,WC,S,Right,P
3029,Dan Van Damme,P,TT,H,Right,P
3030,Cared Jarrabis,XB,,,Left,1B
3031,Steve Holt!,BN,,,Right,3B
3032,Sid Hugo IV,BP,,,Left,SS
3034,Beans Returns,XB,,,Left,C
3035,Andre Pope,SF,,,Right,RF
3036,Parker Story,MH,,,Right,SS
3037,Matt Pudds,S,,,Left,CF
3038,Stealing Seconds,S,,,Left,3B
3039,Speed Shark,P,BF,S,Right,P
3040,Cole Slaw,S,,,Left,CF
3041,Raymond Philippe,P,TT,H,Left,P
3042,Archie Henderson,BC,,,Right,RF
3043,Reggie Stocker II,P,WC,S,Right,P
3044,Cat ToeBeans,BC,WC,S,Left,P
3045,Keith Bourgignon,XB,,,Right,2B
3046,Norm Niner,XB,,,Right,SS
3047,Electric Windgodfist,P,BS,H,Right,P
3048,Cliff Griffin,WC,,,Right,2B
3049,Gary Ross Dahl,S,,,Right,LF
3051,Jed I. Knight,S,,,Right,CF
3052,Arxy Winkler,BP,,,Right,SS
3056,TheGreatBambi,BC,,,Right,3B
3057,Alexis Texas Ranger,P,WC,H,Right,P
3058,Jerk McGurkin,BC,,,Left,CF
3059,Lou Coler,WC,TT,H,Right,P
3060,Dark Brother,BC,,,Left,3B
3061,Slick Grifter,SM,,,Right,3B
3063,Albino Albono,HK,,,Right,1B
3064,Coco Mohawk,XB,,,Right,3B
3065,Tori Nori Balimory,S,,,Right,C
