Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
34,Dixon Uraz,WC,EG,H,Left,RF
163,Tuck,1B,FP,H,Left,CF
233,Johnny Dickshot,BP,SF,S,Right,P
413,Superbone Threefinger,S,TD,S,Left,PH
488,Juni Juni Panda,HK,TT,H,Left,2B
492,Wallace Grommet,BC,EG,S,Right,2B
786,Skork Hooker,S,NH,S,Left,C
1703,Harry McPotterson,HK,BF,H,Left,P
1773,Skippy Gustafsson,BC,TD,S,Left,1B
2248,Raja Ayun,HK,SF,S,Left,2B
2329,Tencer Sporkelson,BC,NH,S,Left,3B
2379,Anthony Burland,BC,EG,S,Right,3B
2474,Six,SM,BS,H,Right,PH
2501,Hakuna Moncada,S,NT,S,Right,3B
2504,Peter Hoomanawanui,BC,BS,B,Right,3B
2508,Fatts Richard,SM,SF,S,Right,PH
2509,Big Cheech,S,TD,B,Right,1B
2606,Princess Peach,BC,TD,B,Right,P
2627,Kenny Powers,SF,BS,S,Left,C
2673,Noah Diamond,S,WC,S,Left,CF
2691,Francesco Hardgust,BC,EG,S,Left,SS
2715,King Raj,1B,EN,S,Left,PH
2722,Teddy Bigstick,BC,TD,S,Right,2B
2734,Enrique Rosales,XB,NT,B,Right,2B
2773,Toky Oto,BN,NT,B,Right,LF
2785,Basil,BC,NH,H,Left,C
2795,International Signing Bonus Pool Space,S,FP,S,Right,P
2804,Billy TheKid,WC,EG,S,Right,2B
2815,Jamal Jackson,S,NH,B,Right,CF
2826,Friday Phd,XB,TT,B,Left,1B
2829,Guillermo Griffey III,BC,TD,S,Left,P
2848,Axkoa Griffin,WC,,,Right,RF
2856,Willie Gardner,WC,BS,B,Left,SS
2873,Jihmih Tyranus,SM,NT,H,Right,C
2878,Goaty McGoatFace,WC,TT,H,Left,PH
2882,Mîke Ock,HK,NH,H,Right,RF
2897,XxBlaise Bailey Finnegan IIIxX,BC,EN,H,Right,C
2914,Skarch McGooter,BN,1B,S,Left,LF
2915,Hans Zahn,SM,BF,B,Right,P
2929,Johnny Appleseed,HK,WC,S,Right,C
2931,Jeff Newman,S,NH,S,Left,2B
2944,Bobert Hideyoshi,BC,TT,H,Right,P
2945,Smokey Zygowski,BP,BS,H,Right,P
2947,Mama Luigi,XB,BS,H,Right,PH
2953,Ratryox,BC,TT,S,Right,2B
2982,Broon Lurkst,SF,,,Right,3B
2987,Kyogo Jota,S,,,Left,1B
2989,Serengeti Fingers,MH,WC,S,Right,P
2998,Makoto Date,BC,WC,H,Left,P
3004,Baberaham Lincoln,MH,NH,S,Right,P
3025,Acuña Matata,BP,1B,S,Right,C
3058,Jerk McGurkin,TT,WC,S,Left,CF
3068,Osha Wott,BC,BB,B,Right,LF
