Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
3,Syd Kidd,P,EG,B,Left,P
10,Holden Summers,P,BS,H,Left,P
17,Haywood Jablome,BC,,,Right,RF
20,Q Kimbrel,TT,,,Left,CF
22,Snoop E. Dogg,XB,,,Right,2B
28,Barney Turbo,P,TD,S,Right,P
48,Willow Briansdóttir,BC,,,Right,2B
63,Michael Ikenberry,WC,,,Left,RF
68,Erin Pickles,WC,,,Right,2B
79,Jumbo Dick,BP,,,Left,1B
90,Bob Robb,S,,,Left,RF
91,John Johnson Jr.,TT,,,Right,3B
116,Mattress,BC,,,Right,3B
129,Hayden McCloud,XB,,,Left,C
130,Mongy Whumpus,P,TD,H,Left,P
132,Carlos,TT,,,Left,C
140,Rob Patterson,EN,,,Left,CF
149,petra sabor,P,WC,H,Right,P
151,Indy Sayne,BC,,,Right,C
153,Damien Anderson,1B,,,Left,1B
169,Todd Bonzalez II,BN,,,Left,1B
178,Hannah Outlaw,BN,,,Left,CF
183,Egirl Jimenez,BC,,,Left,RF
189,Jeffrey LaVert,BC,,,Left,CF
198,Icna Comit,P,EN,S,Left,P
203,Bradle Beamen,XB,,,Right,C
205,Patrick Doyle,TT,,,Right,C
219,Chris Orosz,P,EG,B,Right,P
230,Mike Oxlong,XB,,,Right,LF
235,J.E. Wilkins,P,TD,H,Left,P
252,Tara Dactyl,SF,,,Right,C
264,Skye McDowell,WC,,,Right,LF
265,Mecha Vulfzilla,P,EG,H,Left,P
270,Ferda Bois,P,BS,B,Right,P
275,Richard Northstar,WC,TD,S,Right,PH
278,Dominus Nominus,1B,,,Right,LF
284,Hudson Hildebrandt,P,TT,H,Left,P
289,Conor Sexton,BP,,,Left,1B
290,Miguel Snow,BP,,,Right,1B
296,Chuck McCluster,P,BS,H,Right,P
298,Jeff Dingerhitter,HK,,,Left,SS
301,Joe Pidgeon,WC,,,Right,CF
310,Jameson Poe,P,TT,H,Right,P
324,Caleb Aiken,BC,,,Right,C
326,Arm N. Hammer,P,WC,H,Right,P
327,Makesiondon Kelkboom,WC,,,Right,C
329,Drew Savage,BC,,,Right,2B
343,Jolene Juniper,1B,,,Left,2B
344,Mongster Mash,1B,,,Left,3B
354,Jack Jackie Jackson,MH,,,Right,C
357,Stan Mann,1B,,,Right,2B
360,Goldie Jones,WC,,,Right,2B
362,Connor Morgan,BC,,,Right,3B
377,Isaac Saffron,1B,,,Left,C
