Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
117,Harry Peritestes,1B,EG,H,Right,PH
278,Dominus Nominus,1B,BS,B,Right,LF
413,Superbone Threefinger,WC,NH,S,Right,P
492,Wallace Grommet,BC,EG,S,Right,2B
583,NOT Paulie Wag,BC,NH,B,Right,RF
786,Skork Hooker,S,WC,H,Left,P
1703,Harry McPotterson,HK,BF,H,Left,P
1709,Sean Carrcrash,WC,BS,S,Right,LF
1719,Moby Dick,1B,WC,H,Left,C
1764,Ross Ewage,BC,TD,H,Right,1B
2229,King Kruul,TT,EN,B,Left,RF
2256,Doc Otis,WC,SF,B,Left,PH
2327,Pope Coswi,BC,FP,H,Left,2B
2482,Dingers McGee,TT,EG,B,Left,CF
2501,Hakuna Moncada,HK,EG,S,Left,3B
2627,Kenny Powers,SM,BS,S,Left,PH
2671,Rich Driver,BP,BF,H,Left,3B
2679,Leland K. Cleveland,S,BS,S,Right,2B
2708,Saul Pewald,SM,EG,B,Right,PH
2782,Eijun Sawamura,TT,BS,H,Left,P
2827,Corbin Christmas Carol,BP,BS,B,Right,1B
2844,Tony Pizza,1B,BB,B,Right,C
2853,Tubby Wubby,WC,WC,S,Left,C
2867,William T. Striker,EN,TD,B,Right,P
2870,Lincoln Pickett,BC,,,Left,2B
2878,Goaty McGoatFace,S,TT,H,Left,1B
2886,Justin Time,BC,BB,B,Right,C
2902,Hippo Jars,SM,NT,S,Right,3B
2915,Hans Zahn,SM,BF,B,Right,P
2945,Smokey Zygowski,BP,BS,H,Right,P
2951,Brandon Rice III,BN,WC,S,Left,SS
2992,Butch Sterling,EN,,,Right,CF
3004,Baberaham Lincoln,MH,NH,S,Right,P
3016,Copernicus Hel,XB,BS,H,Right,P
3035,Andre Pope,TT,TT,H,Right,P
3040,Cole Slaw,BP,,,Left,CF
3072,Uncle Crush,TT,WC,S,Right,P
3085,PickYrSpot n'Swing,S,BF,S,Right,CF
3093,Archie 'Clumsy' Sybil,BC,BS,S,Right,2B
3097,Bubson Dugnutt,BN,BF,H,Right,2B
3102,Marquis de Leek,WC,WC,B,Left,SS
3107,Elijah Walker,S,BS,H,Left,SS
3108,Cormac Karona,TT,WC,S,Right,CF
3118,Domino Calzone,XB,BS,S,Right,2B
3124,Bucky Sabre,WC,WC,H,Right,2B
3126,Sleve McDichael,BC,NH,S,Left,2B
3128,Ellis Nash,SM,EG,H,Right,SS
3135,Brody Page,HK,,,Right,1B
3137,Philip Berkenshire,EN,BS,H,Right,SS
3143,Ferdinand Fritzwilliam,WC,WC,S,Right,CF
3144,Flame-Test Fleming,BC,EG,B,Right,C
3172,Ahab Ceeley,XB,BS,S,Left,CF
3180,Sir Walks-A-Littlw,WC,NT,S,Left,SS
3189,Alic Alphaball,P,TT,H,Right,P
