Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
10,Holden Summers,BC,BS,H,Left,2B
32,Larold,SM,BF,S,Right,PH
34,Dixon Uraz,WC,EG,H,Left,RF
63,Michael Ikenberry,WC,SF,H,Left,RF
89,Gottlieb Giannopolous,EN,BF,S,Right,C
117,Harry Peritestes,1B,EG,H,Right,PH
127,Blaise Bailey Finnegan III,S,EN,S,Right,P
131,Nori Aru,1B,FP,H,Right,P
134,Dart Ragusa,MH,FP,H,Right,1B
149,perta rose sabor,MH,FP,S,Right,P
163,Tuck,1B,FP,H,Left,CF
180,Demetrios Ooga,BC,BS,S,Left,C
233,Johnny Dickshot,BP,SF,S,Right,P
262,Dirtbag Darrell,SM,EG,S,Left,PH
270,Ferda Bois,HK,TT,S,Right,P
301,Joe Pidgeon,WC,WC,S,Right,CF
310,Jameson Poe,WC,TT,H,Right,P
361,Matt Himynamis,WC,FP,S,Right,P
367,Buzz Schwinghammer,BP,NH,B,Right,CF
378,Carly Bae,BC,EG,H,Right,P
413,Superbone Threefinger,S,TD,S,Left,PH
488,Juni Juni Panda,HK,TT,H,Left,2B
492,Wallace Grommet,BC,EG,S,Right,2B
516,Brick Bruiser,MH,WC,H,Right,C
517,Ryan Tyburn,1B,NH,H,Right,P
583,Paulie Wag,BC,NH,B,Right,RF
606,Homer Nocker,SF,EG,S,Right,C
638,Sablo Panchez,SM,,,Left,SS
647,Walter Yeller Weller,SM,NH,S,Left,PH
703,Emerson,BP,BF,H,Right,LF
707,Kyle Corbett,BP,BS,B,Right,CF
716,Penny Lane,SM,FP,S,Left,P
776,Sierra Hightower,HK,TD,S,Right,LF
778,Tyler Pylon,1B,FP,S,Left,CF
783,Kenny Kawaguchi,BN,WC,S,Right,LF
786,Skork Hooker,S,NH,S,Left,C
1703,Harry McPotterson,HK,BF,H,Left,P
1709,Sean Carrcrash,BN,TT,H,Right,LF
1724,Hannibal Bligh,BN,EG,H,Right,3B
1725,Trevor Rosé,SF,TT,H,Right,SS
1734,Streetlamp LeMoose,EN,TD,S,Left,2B
1764,Ross Ewage,BC,TD,H,Right,1B
1773,Skippy Gustafsson,BC,TD,S,Left,1B
1799,Alternative Site,BN,EG,B,Left,RF
1838,Brian Taylor,WC,TD,S,Left,SS
1844,Ioe Torrent,BP,BS,H,Left,3B
2206,Dirk Digglet,SF,EN,S,Left,P
2229,King Kruul,TT,,,Left,RF
2248,Raja Ayun,HK,SF,S,Left,2B
2256,Doc Otis,WC,SF,B,Left,PH
2327,Pope Coswi,BC,,,Left,2B
2329,Tencer Sporkelson,BC,NH,S,Left,3B
2377,Mark Spoon,BC,EG,B,Left,PH
2379,Anthony Burland,BC,EG,S,Right,3B
2474,Six,SM,BS,H,Right,PH
2482,Dingers McGee,MH,EG,B,Left,1B
2499,Freddie Confinedman,XB,FP,H,Left,PH
2501,Hakuna Moncada,S,NT,S,Right,3B
2504,Peter Hoomanawanui,BC,BS,B,Right,3B
2508,Fatts Richard,SM,SF,S,Right,PH
2509,Big Cheech,S,TD,B,Right,1B
2523,Martin Ducksworth,TT,TT,S,Left,PH
2542,Ovaltine,BC,TD,S,Left,RF
2544,Mark Schihne,HK,EG,H,Right,P
2584,Robbie Tightpants,BC,FP,B,Left,3B
2585,Rocky Li,TT,TT,S,Right,P
2606,Princess Peach,BC,TD,B,Right,P
2611,CJ Ayer,SM,EG,H,Right,PH
2622,Hans Freii,EN,TD,B,Left,LF
2624,Kilometers Straw,BC,NH,S,Left,CF
2625,Dutch Boggs,BC,EG,H,Left,PH
2627,Kenny Powers,SF,BS,S,Left,C
2641,Jerome Peterson,MH,NH,H,Left,1B
2646,Mr. Plow,WC,BF,H,Right,1B
2657,Vader Page,BC,NT,S,Right,P
2659,Kevin James,S,TT,H,Right,P
2661,Stevey Swinger,BP,EG,S,Right,2B
2673,Noah Diamond,S,WC,S,Left,CF
2679,Kiwi Cleveland,BC,BS,S,Right,2B
2689,Brent Chillwater,TT,EG,H,Left,PH
2691,Francesco Hardgust,BC,EG,S,Left,SS
2696,Captain Trash,BN,TT,H,Left,RF
2702,Jamie Voyeur,SM,TD,S,Right,PH
2708,Saul Pewald,SM,FP,H,Right,1B
2710,Sterling Turlington,SF,EG,B,Right,2B
2715,King Raj,1B,EN,S,Left,PH
2720,Lee Luda,BC,BS,H,Left,P
2722,Teddy Bigstick,BC,TD,S,Right,2B
2723,Matias Thagod,MH,BS,B,Left,C
2730,Laars Nootbaar jr,MH,NH,S,Left,PH
2734,Enrique Rosales,XB,NT,B,Right,2B
2738,Joel Justice,SF,TT,S,Left,P
2743,Pete Morris,SM,BS,B,Left,P
2744,Troy-Anthony Parker,P,TT,H,Right,P
2760,Shorty McDougall,WC,EG,H,Left,SS
2773,Toky Oto,BN,NT,B,Right,LF
2780,Jimmy Payne,S,EG,S,Right,PH
2785,Basil,BC,NH,H,Left,C
2792,Jerome S. Monroe,1B,TD,H,Right,P
2795,International Signing Bonus Pool Space,S,FP,S,Right,P
2804,Billy TheKid,WC,EG,S,Right,2B
2805,Calvin Ball,BC,FP,H,Left,CF
2815,Jamal Jackson,S,NH,B,Right,CF
2825,Casper Greenwell,BC,BS,B,Left,2B
2826,Friday Phd,XB,TT,B,Left,1B
2827,Corbin Christmas Carol,BP,BS,B,Right,1B
2829,Guillermo Griffey III,BC,TD,S,Left,P
2833,Dayman Nightman,BN,EG,S,Right,SS
2834,Mack Quackerson,BC,BB,B,Right,C
2835,Salsa Steve,BC,FP,S,Right,CF
2840,Wheezy Whifflesworth,WC,TT,S,Right,C
2847,Jorbel Boykins,BC,EG,S,Left,2B
2848,Axkoa Griffin,WC,,,Right,RF
2849,Johnmaine Chupri,BC,BB,S,Right,LF
2853,John McDonald Jr.,BN,NT,S,Left,PH
2856,Willie Gardner,WC,BS,B,Left,SS
2866,Stupido Einsteiny,S,BS,S,Right,2B
2873,Jihmih Tyranus,SM,NT,H,Right,C
2875,Leo Pollersbeck,BC,WC,S,Right,C
2877,C. T. Bailiff,BC,TD,S,Right,P
2878,Goaty McGoatFace,WC,TT,H,Left,PH
2882,Mîke Ock,HK,NH,H,Right,RF
2886,Justin Time,BC,BB,B,Right,C
2887,Jimothy Jhompson,S,NT,B,Left,P
2890,Pablo The Hip Kawasaki,WC,BF,H,Left,P
2891,Chad Isotope,S,NH,H,Right,CF
2897,XxBlaise Bailey Finnegan IIIxX,BC,EN,H,Right,C
2902,Hippo Jars,BN,NT,S,Right,3B
2908,T-Rav,S,BS,S,Right,SS
2911,Karl Havoc,BC,WC,H,Right,LF
2914,Skarch McGooter,BN,1B,S,Left,LF
2915,Hans Zahn,SM,BF,B,Right,P
2916,Strawberry Jones,BP,TT,H,Left,C
2929,Johnny Appleseed,HK,WC,S,Right,C
2931,Jeff Newman,S,NH,S,Left,2B
2944,Bobert Hideyoshi,BC,TT,H,Right,P
2945,Smokey Zygowski,BP,BS,H,Right,P
2947,Mama Luigi,XB,BS,H,Right,PH
2949,Twatt Barton,BP,TD,B,Right,SS
2951,Brandon Rice III,S,WC,S,Left,SS
2953,Ratryox,BC,TT,S,Right,2B
2959,Kries Von Kriestalhauser,BN,TT,H,Right,CF
2960,Penguino,WC,EG,H,Left,PH
2964,Joey Motto,SM,NH,B,Right,CF
