Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
163,Tuck,1B,FP,H,Left,CF
180,Demetrios Ooga,BC,BS,S,Left,C
270,Ferda Bois,HK,TT,S,Right,P
331,Keyo,SM,NH,S,Right,P
413,Superbone Threefinger,S,TD,S,Left,PH
487,cocl,BC,WC,S,Left,CF
516,Brick Bruiser,MH,WC,H,Right,P
567,Tucker Doubt,SF,FP,B,Left,LF
703,Emerson,BP,BF,H,Right,LF
775,LaCarpetron Dukemarriot,S,TT,H,Right,P
783,Kenny Kawaguchi,BN,WC,S,Right,PH
1709,Sean Carrcrash,WC,TT,H,Right,LF
1724,Hannibal Bligh,BN,EG,H,Right,3B
1725,Trevor Rosé,WC,TT,H,Right,SS
2248,Raja Ayun,SM,SF,S,Right,P
2377,Mark Spoon,EN,EG,B,Left,CF
2508,Fatts Richard,SM,SF,S,Right,PH
2584,Robbie Tightpants,BC,FP,B,Left,3B
2585,Rocky Li,TT,NH,S,Right,P
2606,Princess Peach,BC,TD,S,Right,SS
2622,Hans Freii,EN,TD,B,Left,LF
2624,Kilometers Straw,HK,EG,H,Right,CF
2625,Dutch Boggs,BC,EG,H,Left,PH
2627,Kenny Powers,SF,BS,S,Left,C
2641,Jerome Peterson,MH,NH,H,Left,1B
2642,Seymour Asses,WC,,,Right,RF
2657,Vader Page,BC,BF,H,Right,2B
2663,Toastman,S,TD,H,Right,P
2691,Francesco Hardgust,BC,EG,S,Left,SS
2708,Saul Pewald,WC,FP,H,Right,1B
2715,King Raj,1B,EN,S,Left,2B
2720,Lee Luda,SF,NH,S,Left,C
2722,Teddy Bigstick,BC,TD,S,Right,2B
2730,Laars Nootbaar jr,MH,NH,S,Left,1B
2734,Enrique Rosales,XB,NT,B,Right,2B
2735,Dill Doe,TT,BS,B,Left,P
2780,Jimmy Payne,BC,EG,S,Right,PH
2785,Basil,BC,NH,H,Left,C
2827,Corbin Christmas Carol,BP,BS,B,Right,1B
2834,Mack Quackerson,BC,,,Right,C
2835,Salsa Steve,BC,,,Right,CF
2848,Axkoa Griffin,WC,,,Right,RF
2849,Johnmaine Chupri,BC,BB,S,Right,LF
2853,John McDonald Jr.,BN,NT,S,Left,PH
2856,Willie Gardner,XB,BS,B,Left,SS
2873,Jihmih Tyranus,SM,NT,H,Right,C
2877,C. T. Bailiff,BC,TD,S,Right,P
2882,Mîke Ock,HK,NH,H,Right,RF
2886,Justin Time,BC,BB,B,Right,C
2893,Hitgood McChunky,MH,TT,H,Right,1B
2900,Bart Bishop,P,BS,S,Right,P
2911,Karl Havoc,BP,WC,H,Right,P
2945,Smokey Zygowski,BP,BS,H,Right,P
2946,Tueballs Wunbatt,BP,,,Right,3B
2949,Antony Joy,BP,NH,H,Right,RF
