Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
5,Y.E. Wally,P,WC,H,Right,P
20,Q Kimbrel,TT,NH,S,Left,CF
34,Dixon Uraz,WC,EG,H,Right,RF
41,Thaddeus Gomorrah,BC,,,Right,C
55,Rick McLightning,BN,,,Right,RF
63,Michael Ikenberry,P,SF,H,Left,P
65,Dakota Carolina Montana,BN,BB,H,Right,1B
68,Erin Pickles,WC,,,Right,2B
74,Einhorn,P,FP,S,Right,P
76,Hank Murphy,P,BF,S,Left,P
80,Steel Pipe Simpson,BP,FP,S,Left,1B
81,Dick McScrotington,BC,,,Left,2B
82,Juan Diego De Las Rosas,1B,,,Right,2B
84,Henrik Omega,BP,FP,S,Left,3B
89,Gottlieb Giannopolous,EN,BF,S,Right,C
127,Baron Butzenkatzen-Butzenkatzen,S,BS,S,Right,RF
130,Mongy Whumpus,P,TD,H,Left,P
135,Lloyd Gross,BC,BS,H,Left,1B
140,Rob Patterson,EN,,,Left,CF
149,perta rose sabor,P,FP,S,Left,P
151,Indy Sayne,BC,,,Right,C
191,Andrew REDACTED Nova,BC,TT,H,Right,LF
207,J.J. Guemes,P,NT,H,Left,P
212,Mike Hawk,P,BS,B,Right,P
219,Chris Orosz,P,EG,B,Right,P
226,Phil Coulson,SF,,,Left,3B
233,Johnny Dickshot,BP,EG,S,Right,3B
249,Tequila Sunrise,P,TD,S,Right,P
255,S. Jay Cutler,WC,WC,B,Left,C
258,Ty Palmatier,P,BS,B,Right,P
270,Ferda Bois,P,TT,S,Right,P
278,Dominus Nominus,1B,BS,B,Right,LF
298,Jeff Dingerhitter,HK,BB,B,Left,SS
301,Joe Pidgeon,WC,WC,S,Right,CF
335,Tokai Teio,BN,,,Left,C
349,Kentho Birne,BC,TT,H,Left,RF
355,Catboy Frank,BP,NT,H,Left,SS
362,Connor Morgan,BC,,,Right,3B
413,Superbone Threefinger,S,TD,S,Left,PH
419,Takahiro Hirasawa,SM,,,Left,2B
443,Hess Nahstee,1B,,,Right,1B
485,Cal Q. Lon,P,EG,S,Right,P
488,Juni Panda,HK,TT,H,Left,2B
490,Zelk Antilles,TT,BB,B,Left,2B
516,Brick Bruiser,P,WC,H,Right,P
518,Arthur Vandelay,SF,FP,S,Left,C
522,Good Doggo,TT,EG,S,Right,2B
530,Ping Pong,MH,,,Left,1B
549,Paddy O'Connor,TT,TT,H,Left,SS
597,Charpasm Chim,XB,SF,H,Left,RF
606,Homer Nocker,SF,EG,S,Right,C
622,Delta Airlines,1B,WC,B,Left,CF
639,Bingo Hammersmith,HK,,,Left,SS
646,Aaron Burr,P,TT,H,Right,P
649,Nelson Van Halen,HK,TT,B,Right,CF
662,Joey Wheeler,TT,BS,B,Right,2B
703,Emerson,BP,BF,H,Right,LF
707,Kyle Corbett,BP,BS,B,Right,CF
716,Penny Lane,SM,EN,S,Left,1B
723,Vinny Vega,SF,NT,S,Right,CF
771,Lee Allen Ripley,P,FP,H,Left,P
780,Matt Taylor,BC,,,Right,CF
788,Jericho Styles,P,WC,S,Right,P
1692,Tristan,P,TT,S,Left,P
1700,KlentakPay TheFuckingTax,1B,BS,B,Right,C
1703,Harry McPotterson,P,BF,H,Left,P
1709,Sean Carrcrash,WC,TT,H,Right,LF
1717,Corey Scooter,1B,WC,H,Right,1B
1725,Trevor Rosé,WC,TT,H,Right,SS
1729,Calvin Guerensk,BN,WC,S,Right,3B
1732,Gang Weed,BC,,,Left,2B
