Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
34,Dixon Uraz,WC,,,Left,RF
230,Howie Feltersnatch,XB,,,Right,3B
2337,Evil Corn Barn,MH,TT,H,Left,LF
2573,Giles Sweeney,BN,,,Right,1B
2816,Ferris Wheeler,BC,WC,S,Right,2B
2835,Salsa Steve,BC,,,Right,CF
2845,Butts Carlton,1B,,,Left,LF
2886,Justin Time,BC,,,Right,C
3099,Dirk Nurple,BC,,,Right,3B
3109,Jersey Wooders,BP,,,Left,1B
3124,Bucky Sabre,WC,,,Right,2B
3194,Lucius Salem,XB,,,Right,SS
3202,Alex Blockman,TT,,,Right,3B
3203,Peter Nautilus,WC,WC,B,Right,LF
3204,Cat with a Bat,BC,BS,B,Right,3B
3205,faron hylia,BP,,,Left,SS
3206,Hiram Birnbaum,XB,WC,S,Right,LF
3207,Norman Sland,BP,,,Right,C
3208,Kendrick Lamar,S,,,Right,RF
3210,James Longoria,WC,,,Right,C
3211,Slarvon Bingly,S,,,Right,SS
3213,Henry McCade,XB,TD,S,Right,1B
3214,Napoleon Swingsalot,XB,,,Right,C
3215,Mario Goretti,MH,,,Left,3B
3216,Pike Trout,SF,,,Right,2B
3217,jorjor wel,BP,BS,B,Right,3B
3218,Harry Johnson,XB,,,Left,SS
3219,Minto McGuire,BP,,,Right,2B
3220,Tomba,WC,,,Left,1B
3221,Jimmy Sticks,BC,,,Right,SS
3222,Steven Scola,XB,NT,B,Right,RF
3223,Mo Soso,XB,NT,S,Right,2B
3224,Johnny,S,,,Right,CF
3225,Skip Bellew,BN,BS,H,Left,2B
3226,Ezra Wind,BC,TD,S,Left,3B
3227,Camden Yardsy,WC,WC,S,Left,CF
3228,Jay Kwellon,BN,BB,H,Right,P
3229,Ant man,SF,NH,H,Left,P
3230,Julie Jules,BC,,,Right,RF
3231,Dude Duderson,BP,,,Left,2B
3232,Isao Makino,XB,,,Right,CF
3233,Booby Cancun,WC,BS,H,Right,P
3234,Joan Andreu Rosà,S,,,Right,SS
3235,Gary Appalachia,1B,EN,S,Left,P
3236,Jackie Jormp-Jomp,BC,,,Right,RF
3237,Greggy Gabagool,SF,EN,B,Right,2B
3238,Okie,BP,,,Right,1B
3239,Justin Carlson,WC,,,Right,1B
3240,Franklin Louis Henderson,S,WC,H,Right,3B
3242,Dusk Jackson,S,WC,B,Right,CF
3243,Jaime Villafuerte,P,BF,S,Left,P
3244,LeeLoo Dallas Multi-Guess,S,TD,B,Left,CF
3245,Harrison Cinderstone,MH,,,Right,RF
3246,Arthur Bullpendragon,SM,EG,S,Left,P
3247,Jodie Baller,SM,,,Right,LF
3248,Paul Crews,BP,BS,B,Right,1B
3249,Jiggs Kingman,1B,FP,S,Right,1B
3250,Jack Hoffman,1B,,,Left,CF
3251,Erik Hamilton,XB,,,Left,1B
3252,Ricky 'The Rat' Venucci,TT,TD,B,Left,C
3253,Captain Hate,WC,TD,B,Right,2B
3254,Weehaddababy Itzaboi,BC,TD,S,Left,2B
3255,Alph Overdale,XB,NH,S,Left,1B
3256,Angry Lizard,EN,BS,S,Left,CF
3257,Joseph Randome,1B,EN,S,Left,2B
3258,Soy Okey,WC,TD,H,Right,C
3259,Danny Hurley III,S,,,Left,2B
3260,Ruby McCade,EN,TD,B,Right,SS
3261,Chilidog Clayton,XB,BB,H,Right,3B
3262,Champ Winters,BP,WC,H,Right,C
3263,Aladdin Sane,XB,TD,H,Left,1B
3265,Robert Sitkowski,XB,EG,S,Right,SS
3266,Meezer Slippers,XB,EG,B,Left,3B
3267,Murray,S,WC,B,Right,P
3268,Dave Bartholomew,BC,FP,S,Right,1B
3269,Buck Futter,P,WC,H,Right,P
3270,OilCanFloydTheBarber,XB,,,Right,SS
