Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
1,Thomas Nova,BP,FP,H,Left,C
4,Tim Spooneybarger,MH,BS,H,Left,P
5,Y.E. Wally,TT,WC,H,Right,P
7,Tony McGooch,S,,,Right,2B
10,Emmett Michael,1B,,,Left,SS
16,Thomas Chiggins,BP,BS,B,Right,CF
20,Quint Kimbrel,BN,NH,S,Right,P
27,JT GarciaParr,XB,,,Right,2B
28,Barney Turbo,S,,,Right,SS
40,Heavy Raine,BP,,,Left,C
41,Thaddeus Gomorrah,BC,,,Right,C
46,Jackson Sanchez,XB,NT,H,Right,SS
54,Markus Wölfe,EN,EN,B,Left,RF
92,Dick Woolridge,BP,BS,B,Right,P
97,Buck Armstrong,BP,,,Right,1B
100,Merodach Baladan,1B,,,Right,2B
104,Morris Deratt,BN,,,Left,LF
105,Mike Oxlittle,BN,,,Right,CF
108,Sam Wood,BC,TT,H,Left,C
117,Harry Peritestes,XB,BS,H,Right,3B
120,Pablo Sanchez,BN,,,Right,SS
124,Duke Nukem,BP,FP,B,Left,CF
125,Triston Uzumaki,BP,,,Right,CF
149,Daniel Collins,1B,TT,H,Left,P
152,Kris Jaxon,BP,TT,H,Left,C
153,Dallas Hamilton,S,,,Right,1B
259,Layzer Gunn,XB,,,Right,2B
262,Dirtbag Darrell,BN,,,Left,3B
263,Rapid Eagle,TT,,,Right,3B
264,Skye McDowell,EN,NH,H,Right,LF
265,Rich Mahogany,EN,NH,H,Right,CF
282,Jayson Burdwell,BN,BB,B,Right,PH
290,Miguel Snow,MH,,,Right,1B
298,Jeff Dingerhitter,XB,BB,B,Right,SS
324,Caleb Aiken,WC,,,Right,C
325,Caleb Athen,XB,BS,H,Left,C
331,Rekt Kiddo,BP,NH,S,Right,3B
355,Chuck Tingle,BP,,,Left,1B
367,Buzz Schwinghammer,BP,,,Right,CF
369,Grimm Carp,BP,,,Right,RF
380,Lawrence Wiseman,BP,,,Right,2B
383,Spitz McGregor III,HK,,,Right,3B
386,Babatunde Oladotun,BP,NT,S,Right,LF
387,Anatoli Smorin,1B,,,Left,CF
388,Doug Quail,MH,,,Right,RF
416,Dallas Houston,BP,,,Right,1B
419,Takahiro Hirasawa,BC,,,Left,2B
420,Jered Bentley,SF,,,Right,3B
