Player ID,Name,Batting Type,Pitching Type,Pitching Bonus,Handedness,Primary Position
3,Syd Kidd,P,EG,B,Left,P
14,Baba Ganoosh,TT,,,Right,LF
37,Artanis Jones,P,BS,H,Left,P
39,Franz Joseph Hyman Jr,P,NH,H,Right,P
66,Daniel Dove,SF,,,Right,2B
68,Erin Pickles,WC,,,Right,2B
92,Dick Woolridge,P,BS,B,Right,P
99,Tyler Phoenix,SM,,,Right,1B
100,Merodach Baladan,P,WC,B,Right,P
103,Mason Spurs,P,EG,S,Left,P
104,Morris Deratt,BN,,,Left,LF
108,Chavo Delocho,BC,,,Left,C
109,Waulie Pag,P,FP,B,Right,P
112,Willoughby Hoose,P,TT,H,Left,P
113,Kevin Arianna,HK,,,Left,C
114,Rocco Rudnikov,HK,,,Right,1B
119,Ola Gjeilo,1B,,,Right,SS
126,Rex Kidobi,BC,,,Left,RF
127,Baron Butzenkatzen-Butzenkatzen,S,,,Right,RF
130,Mongy Whumpus,P,TD,H,Left,P
135,Lloyd Gross,BC,,,Left,SS
140,Rob Patterson,EN,,,Left,CF
151,Indy Sayne,BC,,,Right,C
161,Girth Brooks,BN,,,Right,LF
163,Tuck,1B,,,Left,CF
165,Geno Scaramucci,WC,,,Left,1B
168,Bo-Horse Jackman,BN,,,Right,C
170,Aych Imtiyaz,BC,,,Right,2B
190,Lane Drew,BC,,,Left,LF
204,Coco Watanabe,1B,,,Right,C
218,Geoff Garry,BC,,,Left,C
219,Chris Orosz,P,EG,B,Right,P
241,Jay Money,HK,,,Right,1B
262,Dirtbag Darrell,SM,EG,S,Left,PH
265,Mecha Vulfzilla,BC,EG,H,Left,PH
268,Jefferson Saelflex,1B,,,Left,CF
270,Ferda Bois,HK,,,Left,CF
271,Assassin Xekutioner,P,BF,H,Right,P
272,Queue Jay,WC,,,Left,1B
295,Jocko Jones,BN,,,Right,2B
324,Caleb Aiken,BC,,,Right,C
331,Keyo,SM,NH,S,Left,PH
340,Picov Andropov,BN,,,Right,C
342,Pull Ganger,HK,,,Left,LF
343,Jolene Juniper,1B,,,Left,2B
344,Mongster Mash,1B,,,Left,3B
